ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FE,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,TI,U100,U75,U50,U25,U20,U14,U6,U4,V,V40,ZN,Y_LABEL
3086.0,2013.0,6.0,200.0,0.0,3.0,1.0,0.0,0.0,2299.0,0.0,0.0,4.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,2.0,7357.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,566.0,3377.0,0.0,60.6,436.0,0.0
6504.0,2012.0,13.0,200.0,0.0,7.0,427.0,0.0,0.0,3753.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,268.0,0.0,9.0,5412.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,29.0,85.0,1491.0,7870.0,0.0,63.8,286.0,0.0
5178.0,2014.0,2.0,200.0,0.0,101.0,154.0,3.0,0.0,94.0,0.0,0.0,0.0,18.0,29.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,342.0,1.0,25.0,4322.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,60.0,149.0,720.0,22380.0,25005.0,0.0,56.2,467.0,1.0
7706.0,2009.0,4.0,200.0,0.0,8.0,9.0,0.0,0.0,2760.0,0.0,0.0,0.0,89.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,492.0,0.0,5.0,1333.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,123.5,9638.5,23224.0,0.0,45.3,549.0,0.0
4270.0,2016.0,6.0,200.0,0.0,3.0,16.0,0.0,0.0,157.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,14.0,2937.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,38.0,65.0,108.0,3437.0,23976.0,0.0,64.1,352.0,0.0
5044.0,2013.0,7.0,200.0,0.0,0.0,200.0,0.0,0.0,28.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,207.0,0.0,32.0,3264.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,111.0,122.0,205.0,5394.0,22406.0,0.0,69.2,236.0,0.0
1181.0,2018.0,3.0,375.0,0.0,0.0,151.0,2.0,0.0,424.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,111.0,0.0,8.0,5100.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,10.0,67.0,8623.0,20818.0,0.0,67.0,23.0,0.0
1371.0,2010.0,3.0,200.0,0.0,6.0,208.0,0.0,0.0,3081.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,482.0,1.0,4.0,1378.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,37.0,69.0,191.0,2375.0,11431.0,0.0,45.2,711.0,0.0
5411.0,2014.0,6.0,200.0,0.0,282.0,169.0,0.0,0.0,476.0,0.0,0.0,0.0,4.0,18.0,0.3,0.0,0.0,1.0,0.0,0.0,2.0,0.0,135.0,2.0,17.0,10510.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,122.0,270.0,496.0,8457.0,69013.0,0.0,64.3,120.0,1.0
1368.0,2012.0,5.0,200.0,0.0,31.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,463.0,0.0,6.0,1411.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,40.0,54.0,236.0,4463.0,12518.0,0.0,44.6,714.0,0.0
1182.0,2007.0,6.0,382.0,0.0,8.0,7.0,7.0,0.0,2766.0,0.0,0.0,0.0,280.0,73.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,516.0,1.0,14.0,1165.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,222.0,4549.0,22436.0,0.0,43.7,649.0,0.0
1997.0,2009.0,5.0,1197.0,0.0,0.0,35.0,0.0,0.0,333.0,0.0,0.0,0.0,277.0,140.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,467.0,0.0,27.0,3025.0,3.0,8.0,2.0,0.0,0.0,1.0,2.0,40.0,68.0,449.0,8162.0,20297.0,0.0,50.2,617.0,0.0
1491.0,2008.0,3.0,200.0,0.0,4.0,2.0,2.0,0.0,50.0,0.0,0.0,0.0,171.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,480.0,1.0,12.0,1256.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,107.0,279.0,3199.0,6779.0,0.0,45.4,636.0,0.0
1338.0,2009.0,5.0,200.0,0.0,4.0,315.0,0.0,0.0,3611.0,0.0,0.0,1.0,282.0,51.0,0.0,6.0,0.0,6.0,2.0,3.0,2.0,0.0,491.0,1.0,126.0,4193.0,2.0,15.0,1.0,0.0,0.0,0.0,2.0,118.0,317.0,3674.0,15997.0,28813.0,0.0,32.6,408.0,0.0
1711.0,2013.0,5.0,200.0,0.0,10.0,155.0,0.0,0.0,3112.0,0.0,0.0,1.0,2.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,322.0,0.0,24.0,3763.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,1044.0,9271.0,0.0,65.0,446.0,0.0
3053.0,2016.0,6.0,200.0,0.0,2.0,5.0,0.0,0.0,2768.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,438.0,1.0,17.0,1951.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,7.0,13.0,46.0,508.0,3485.0,0.0,47.4,633.0,0.0
2775.0,2016.0,2.0,200.0,0.0,5.0,76.0,0.0,0.0,2334.0,0.0,0.0,0.0,34.0,6.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,136.0,0.0,5.0,5140.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,6.0,9.0,43.0,1032.0,4315.0,0.0,66.2,122.0,0.0
6331.0,2014.0,9.0,200.0,0.0,1.0,3.0,0.0,0.0,2251.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,281.0,2.0,7.0,4440.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,6.0,13.0,64.0,2633.0,9017.0,0.0,58.3,283.0,0.0
1380.0,2012.0,29.0,580.0,0.0,3.0,6.0,0.0,0.0,2658.0,0.0,0.0,0.0,148.0,2.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,472.0,3.0,15.0,1521.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,27.0,193.0,4700.5,15322.0,0.0,43.7,664.0,1.0
3149.0,2015.0,3.0,200.0,0.0,5.0,122.0,0.0,0.0,3083.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,23.0,6859.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,47.0,3591.0,22512.0,0.0,67.8,385.0,0.0
1401.0,2010.0,2.0,601.0,0.0,0.0,20.0,0.0,0.0,144.0,0.0,0.0,0.0,148.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,465.0,0.0,5.0,2124.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,50.0,2281.0,20052.0,0.0,45.3,649.0,0.0
1360.0,2010.0,2.0,200.0,0.0,0.0,15.0,0.0,0.0,117.0,0.0,0.0,0.0,23.0,39.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,293.0,0.0,9.0,10380.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,86.0,329.0,6227.0,21084.0,0.0,68.4,310.0,0.0
1379.0,2009.0,6.0,200.0,0.0,0.0,66.0,1.0,0.0,19.0,0.0,0.0,0.0,225.0,103.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,484.0,1.0,23.0,1390.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,79.0,1871.0,10066.0,0.0,44.6,673.0,0.0
6230.0,2017.0,8.0,200.0,0.0,3.0,3.0,0.0,0.0,3427.0,0.0,0.0,0.0,11.0,7.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,458.0,0.0,24.0,2836.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,51.0,3357.0,16449.0,0.0,47.6,657.0,0.0
4857.0,2017.0,6.0,4050.0,0.0,1.0,0.0,0.0,0.0,3229.0,0.0,0.0,0.0,10.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,432.0,1.0,10.0,1182.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,117.0,1560.0,0.0,44.2,659.0,0.0
1781.0,2007.0,6.0,200.0,0.0,1.0,5.0,0.0,0.0,177.0,0.0,0.0,0.0,117.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,492.0,1.0,16.0,1409.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,61.0,5599.0,42426.0,0.0,43.9,700.0,0.0
2736.0,2019.0,5.0,200.0,0.0,1.0,7.0,0.0,0.0,107.0,0.0,0.0,0.0,13.0,38.0,0.0,3.5,0.0,5.0,0.0,2.0,2.0,0.0,236.0,0.0,29.0,5408.0,5.0,3.0,0.0,0.0,2.0,10.0,10.0,18.0,22.0,56.0,4168.0,30631.0,0.0,58.7,247.0,0.0
2062.0,2014.0,3.0,200.0,0.0,3.0,297.0,0.0,0.0,3607.0,0.0,0.0,0.0,25.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,258.0,0.0,8.0,5867.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,16.0,77.0,1320.0,9276.0,0.0,79.6,301.0,0.0
3445.0,2010.0,3.0,200.0,0.0,0.0,189.0,0.0,0.0,9.0,0.0,0.0,0.0,167.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,467.0,2.0,16.0,1075.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,736.0,4078.0,0.0,42.2,654.0,0.0
1723.0,2008.0,5.0,200.0,1.0,6.0,80.0,1.0,0.0,3010.0,0.0,0.0,1.0,161.0,285.0,0.0,1.0,0.0,22.0,2.0,0.0,4.0,0.0,604.0,1.0,22.0,2824.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,54.5,1753.0,9267.0,0.0,40.1,708.0,0.0
1726.0,2013.0,3.0,926.0,0.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,261.0,0.0,8.0,6550.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,23.0,100.0,1800.0,7034.0,0.0,59.7,348.0,0.0
2429.0,2013.0,6.0,200.0,0.0,1.0,1.0,0.0,0.0,54.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,220.0,0.0,5.0,9151.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,23.0,69.0,1018.0,2607.0,0.0,68.4,276.0,0.0
1758.0,2016.0,3.0,200.0,0.0,0.0,8.0,0.0,0.0,236.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,513.0,1.0,20.0,1241.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,17.0,405.0,4897.0,0.0,45.8,811.0,0.0
2764.0,2016.0,5.0,375.0,0.0,0.0,2.0,0.0,0.0,48.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,429.0,0.0,13.0,1689.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,15.0,153.0,4646.0,10593.0,0.0,46.5,639.0,0.0
1000.0,2016.0,10.0,200.0,2.0,5.0,55.0,0.0,0.0,33.0,0.0,0.0,1.0,3.0,15.0,0.2,1.0,0.0,2.0,0.0,3.0,0.0,0.0,321.0,0.0,15.0,8034.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,115.0,3448.0,20445.0,0.0,68.6,404.0,0.0
2052.0,2014.0,3.0,200.0,0.0,33.0,3.0,0.0,0.0,69.0,0.0,0.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,2.0,14.0,3103.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,8.0,483.0,12100.0,0.0,51.0,478.0,1.0
2047.0,2012.0,4.0,1247.0,0.0,1.0,9.0,0.0,0.0,78.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,452.0,2.0,2.0,2042.0,0.0,2.0,0.0,0.0,1.0,2.0,11.0,44.0,80.0,343.0,4339.0,8459.0,0.0,44.6,685.0,0.0
1000.0,2009.0,146.0,375.0,0.0,2.0,3.0,0.0,0.0,2724.0,0.0,0.0,0.0,113.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,374.0,0.0,17.0,1824.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,64.0,2923.0,33643.0,0.0,53.0,448.0,0.0
2836.0,2015.0,3.0,200.0,0.0,3.0,8.0,0.0,0.0,2369.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,290.0,0.0,61.0,7774.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,17.0,326.0,1364.0,0.0,67.0,366.0,0.0
2642.0,2014.0,6.0,200.0,0.0,2.0,1.0,1.0,0.0,2644.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,356.0,0.0,5.0,3128.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,69.0,422.0,0.0,61.1,488.0,0.0
1879.0,2019.0,3.0,200.0,0.0,2.0,104.0,1.0,0.0,3374.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,8.0,1093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,23.0,117.0,3825.0,19557.0,0.0,44.0,619.0,0.0
1758.0,2016.0,3.0,200.0,0.0,3.0,86.0,0.0,0.0,3040.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,384.0,0.0,16.0,3268.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,214.0,29401.0,0.0,52.7,571.0,0.0
3366.0,2013.0,6.0,200.0,0.0,5.0,0.0,0.0,0.0,2551.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,0.0,2.0,5236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,421.0,23719.0,0.0,52.9,534.0,0.0
1211.0,2016.0,1.0,200.0,0.0,2.0,2.0,0.0,0.0,3364.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,357.0,0.0,16.0,958.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,93.0,444.0,12189.0,17824.0,0.0,42.6,545.0,0.0
1181.0,2019.0,2.0,381.0,0.0,6.0,41.0,8.0,0.0,1382.0,0.0,0.0,0.0,39.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,556.0,0.0,7.0,1323.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,13.0,324.0,3044.0,0.0,44.8,728.0,0.0
5539.0,2014.0,6.0,200.0,0.0,4.0,1.0,0.0,0.0,2299.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,473.0,0.0,13.0,2191.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,13.0,85.0,1236.0,5529.0,0.0,46.5,665.0,0.0
2102.0,2017.0,0.0,200.0,0.0,40.0,2.0,0.0,0.0,70.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,278.0,0.0,11.0,2822.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,183.0,183.0,799.0,32776.0,38061.0,0.0,59.0,364.0,1.0
3220.0,2020.0,4.0,499.0,0.0,0.0,4.0,0.0,0.0,68.0,0.0,0.0,0.0,30.0,3.0,0.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0,180.0,3.0,5.0,3664.0,0.0,4.0,0.0,0.0,2.0,2.0,7.0,17.0,26.0,70.0,645.0,7779.0,0.0,62.6,155.0,0.0
1806.0,2009.0,6.0,200.0,0.0,2.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,363.0,1.0,10.0,5257.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,58.0,570.0,6586.0,11120.0,0.0,55.1,528.0,0.0
1847.0,2012.0,6.0,200.0,0.0,1.0,179.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,424.0,0.0,12.0,1146.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,34.0,829.0,3349.0,0.0,44.5,650.0,0.0
3974.0,2021.0,6.0,1697.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,121.0,0.0,8.0,5925.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,12.0,20.0,75.0,1728.0,8732.0,0.0,69.4,103.0,0.0
2448.0,2012.0,12.0,200.0,0.0,2.0,6.0,0.0,0.0,2774.0,0.0,0.0,0.0,87.0,3.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,256.0,2.0,12.0,4806.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,17.0,2910.0,37308.0,0.0,50.7,307.0,0.0
1355.0,2010.0,14.0,555.0,0.0,3.0,99.0,3.0,0.0,3229.0,0.0,0.0,3.0,42.0,74.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,350.0,0.0,25.0,7093.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,37.0,126.0,2728.0,38184.0,0.0,69.7,470.0,1.0
1767.0,2013.0,7.0,200.0,0.0,3.0,14.0,0.0,0.0,2514.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,638.0,1.0,13.0,11370.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,26.0,55.0,161.0,2056.0,5285.0,0.0,63.0,624.0,0.0
1443.0,2009.0,2.0,270.0,0.0,1.0,19.0,1.0,0.0,941.0,0.0,0.0,0.0,99.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,444.0,0.0,3.0,1434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,21.0,627.0,2816.0,0.0,47.0,683.0,0.0
2087.0,2017.0,5.0,1250.0,0.0,3.0,0.0,0.0,0.0,3015.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,282.0,0.0,11.0,2744.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,34.0,923.0,3852.0,0.0,53.3,406.0,0.0
6278.0,2017.0,7.0,200.0,0.0,1.0,122.0,0.0,0.0,3443.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,431.0,0.0,7.0,1413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,153.0,833.0,0.0,46.0,756.0,0.0
1702.0,2010.0,8.0,200.0,0.0,6.0,190.0,0.0,0.0,2898.0,1.0,0.0,1.0,187.0,60.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,490.0,1.0,53.0,1175.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,116.0,6160.0,22024.0,0.0,43.7,658.0,0.0
5674.0,2010.0,9.0,200.0,0.0,16.0,6.0,0.0,0.0,58.0,0.0,0.0,0.0,191.0,2.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,518.0,2.0,8.0,2216.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,84.5,18961.0,21673.0,0.0,46.6,675.0,1.0
2022.0,2021.0,5.0,522.0,0.0,1.0,118.0,1.0,0.0,3303.0,3.0,0.0,0.0,4.0,3.0,0.0,0.5,0.0,5.0,0.0,0.0,0.0,2.0,352.0,0.0,11.0,1718.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,9.0,13.0,19.0,336.0,14380.0,0.0,62.2,390.0,0.0
1718.0,2021.0,1.0,518.0,0.0,98.0,164.0,0.0,0.0,27.0,0.0,0.0,0.0,38.0,2.0,0.0,3.5,0.0,2.0,0.0,0.0,2.0,0.0,541.0,0.0,9.0,1368.0,1.0,0.0,0.0,0.0,5.0,11.0,23.0,29.0,39.0,173.0,929.0,5163.0,0.0,44.4,675.0,1.0
6911.0,2016.0,2.0,200.0,0.0,0.0,23.0,0.0,0.0,37.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,15.0,8767.0,0.0,3.0,0.0,0.0,1.0,1.0,45.0,56.0,117.0,535.0,7399.0,15729.0,0.0,46.6,461.0,0.0
4207.0,2015.0,4.0,200.0,0.0,1.0,37.0,0.0,0.0,331.0,0.0,0.0,8.0,16.0,25.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,218.0,0.0,12.0,7490.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,22.0,1017.0,7924.0,0.0,67.9,249.0,0.0
1895.0,2013.0,3.0,200.0,0.0,3.0,129.0,0.0,0.0,3062.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,413.0,0.0,8.0,1325.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,22.0,242.0,855.0,0.0,45.0,655.0,0.0
1170.0,2008.0,26.0,370.0,0.0,5.0,9.0,3.0,0.0,3104.0,0.0,0.0,4.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,200.0,0.0,17.0,2240.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,9.0,31.0,439.0,8612.0,0.0,62.8,230.0,0.0
1655.0,2017.0,8.0,900.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,38.0,2375.0,0.0,2.0,0.0,0.0,0.0,1.0,392.0,532.0,850.0,1898.0,9204.0,9377.0,0.0,49.2,653.0,0.0
10717.0,2020.0,2.0,533.0,0.0,1.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,34.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,313.0,2.0,6.0,3680.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,26.0,2081.0,17145.0,0.0,58.1,336.0,1.0
2036.0,2011.0,2.0,200.0,0.0,5.0,4.0,0.0,0.0,2696.0,0.0,0.0,0.0,8.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,471.0,0.0,4.0,1734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,198.0,1198.0,0.0,46.9,683.0,0.0
2857.0,2020.0,11.0,833.0,0.0,16.0,10.0,0.0,0.0,97.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,290.0,0.0,14.0,811.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,19.0,21.0,145.0,9572.0,26824.0,0.0,61.3,382.0,0.0
1403.0,2020.0,6.0,603.0,0.0,0.0,2.0,0.0,0.0,33.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,20.0,4.0,0.0,0.0,1.0,0.0,559.0,0.0,5.0,1571.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,11.0,41.0,1047.0,4166.0,0.0,46.0,726.0,0.0
2834.0,2011.0,2.0,200.0,0.0,6.0,191.0,0.0,0.0,10.0,0.0,0.0,5.0,40.0,124.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,225.0,1.0,16.0,8181.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,26.0,30.0,225.0,7104.0,26138.0,0.0,55.9,165.0,0.0
9544.0,2018.0,3.0,200.0,0.0,3.0,4.0,0.0,0.0,148.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,15.0,2487.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,14.0,266.0,11717.0,0.0,42.9,217.0,1.0
1469.0,2017.0,2.0,200.0,0.0,5.0,1.0,1.0,0.0,23.0,0.0,0.0,0.0,62.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,4.0,12.0,3899.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,12.0,236.0,1508.0,0.0,58.3,537.0,0.0
4867.0,2011.0,11.0,200.0,0.0,1.0,48.0,0.0,0.0,408.0,0.0,0.0,0.0,150.0,8.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,456.0,1.0,9.0,1690.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,18.0,32.0,413.0,2753.0,15639.0,0.0,45.4,627.0,0.0
5346.0,2015.0,21.0,200.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,326.0,0.0,1.0,977.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,128.0,769.0,0.0,45.2,490.0,0.0
1394.0,2012.0,12.0,200.0,0.0,1.0,1.0,3.0,0.0,19.0,0.0,0.0,0.0,12.0,9.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,410.0,2.0,9.0,1338.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,43.0,49.0,241.0,4778.0,13936.0,0.0,44.5,650.0,0.0
1702.0,2014.0,8.0,200.0,0.0,0.0,8.0,0.0,0.0,250.0,0.0,0.0,2.0,3.0,17.0,0.7,3.0,0.0,2.0,0.0,15.0,0.0,0.0,324.0,0.0,31.0,5515.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,34.0,80.0,608.0,87857.0,202857.0,0.0,66.3,318.0,0.0
1355.0,2010.0,5.0,200.0,0.0,111.0,134.0,1.0,0.0,41.0,0.0,0.0,2.0,3.0,18.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,322.0,2.0,13.0,6501.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,33.0,2910.0,18361.0,2.0,63.3,439.0,1.0
