ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FH2O,FNOX,FOPTIMETHGLY,FOXID,FSO4,FTBN,FE,FUEL,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,SOOTPERCENTAGE,TI,V,V100,V40,ZN,Y_LABEL
2611.0,2009.0,7.0,200.0,0.0,3.0,30.0,0.0,0.0,3205.0,0.0,0.0,1.0,7.0,15.0,9.0,0.0,12.0,23.0,10.8,19.0,0.0,0.0,3.0,1.0,24.0,1.0,72.0,1.0,0.0,1212.0,3.0,9.0,9490.0,0.0,5.0,1.0,0.9,0.0,0.0,14.1,106.7,1465.0,0.0
9526.0,2018.0,6.0,375.0,0.0,2.0,7.0,0.0,0.0,3571.0,0.0,0.0,4.0,18.0,23.0,9.0,0.0,14.0,24.0,8.2,71.0,0.0,0.0,11.0,0.0,11.0,3.0,17.0,6.0,1.0,869.0,7.0,17.0,4732.0,1.0,12.0,3.0,2.2,0.0,0.0,13.8,98.5,1036.0,0.0
2029.0,2015.0,6.0,200.0,0.0,2.0,29.0,0.0,0.0,196.0,0.0,0.0,2.0,2.0,10.0,7.0,1.0,11.0,20.0,7.6,49.0,0.0,0.0,2.0,0.0,14.0,1.0,0.0,6.0,0.0,859.0,3.0,11.0,4098.0,0.0,7.0,0.0,0.8,0.0,0.0,13.6,98.5,1070.0,0.0
1686.0,2016.0,3.0,200.0,0.0,3.0,5.0,3.0,0.0,24.0,0.0,0.0,0.0,11.0,10.0,4.0,0.0,10.0,16.0,9.0,17.0,0.0,0.0,4.0,0.0,19.0,0.0,4.0,6.0,0.0,1002.0,6.0,5.0,4147.0,0.0,8.0,9.0,0.0,0.0,0.0,13.3,99.9,1148.0,0.0
7756.0,2014.0,3.0,200.0,0.0,133.0,0.0,1.0,0.0,49.0,0.0,0.0,14.0,9.0,114.0,11.0,0.0,11.0,17.0,5.0,82.0,0.0,1.4,28.0,0.0,235.0,1.0,114.0,12.0,9.0,671.0,4.0,49.0,5030.0,0.0,12.0,0.0,0.9,0.0,0.0,11.1,115.5,808.0,1.0
2202.0,2009.0,5.0,200.0,0.0,1.0,4.0,0.0,0.0,61.0,1.0,0.0,1.0,11.0,15.0,10.0,0.0,14.0,24.0,11.1,27.0,0.0,0.0,8.0,0.0,39.0,1.0,14.0,2.0,0.0,1340.0,3.0,5.0,7891.0,0.0,5.0,1.0,1.2,0.0,0.0,13.9,110.6,1543.0,0.0
5074.0,2021.0,8.0,200.0,0.0,0.0,134.0,0.0,0.0,3531.0,0.0,0.0,2.0,2.0,12.0,8.0,1.0,13.0,23.0,8.8,14.0,0.0,0.0,5.5,0.0,12.0,0.0,4.0,4.0,0.0,1286.0,2.0,11.0,5021.0,0.0,8.0,0.0,0.6,0.0,0.0,13.2,101.5,1223.0,0.0
1690.0,2011.0,7.0,890.0,0.0,1.0,16.0,0.0,0.0,145.0,0.0,0.0,0.0,1.0,13.0,9.0,1.0,17.0,22.0,9.3,12.0,0.0,0.0,0.0,0.0,9.0,0.0,223.0,4.0,0.0,1054.0,0.0,9.0,4177.0,0.0,2.0,0.0,0.4,0.0,0.0,14.0,95.2,1259.0,0.0
1387.0,2021.0,3.0,587.0,0.0,3.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,9.0,19.0,8.8,6.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,4.0,0.0,886.0,0.0,17.0,4003.0,0.0,4.0,0.0,0.5,0.0,0.0,14.0,105.0,1064.0,0.0
1718.0,2019.0,5.0,918.0,0.0,1.0,25.0,0.0,0.0,165.0,0.0,0.0,2.0,23.0,12.0,5.0,1.0,8.0,15.0,6.9,34.0,0.0,0.0,4.0,0.0,875.0,1.0,44.0,1.0,0.0,919.0,15.0,6.0,3324.0,0.0,8.0,15.0,0.3,0.0,0.0,13.3,86.9,1175.0,0.0
1693.0,2012.0,13.0,893.0,0.0,2.0,18.0,0.0,0.0,132.0,0.0,0.0,5.0,51.0,15.0,7.0,0.0,14.0,20.0,9.5,47.0,0.0,0.0,4.0,0.0,72.0,2.0,20.0,4.0,1.0,1043.0,3.0,6.0,4124.0,0.0,13.0,3.0,0.4,1.0,0.0,13.6,101.5,1267.0,0.0
1755.0,2011.0,5.0,955.0,0.0,2.0,18.0,0.0,0.0,127.0,0.0,0.0,1.0,1.0,17.0,8.0,1.0,16.0,22.0,9.9,21.0,0.0,0.0,2.0,0.0,15.0,1.0,111.0,3.0,0.0,1274.0,1.0,11.0,6030.0,0.0,7.0,0.0,0.7,0.0,0.0,14.1,95.2,1420.0,0.0
2050.0,2009.0,70.0,550.0,1.0,1.0,2.0,0.0,0.0,63.0,0.0,0.0,2.0,3.0,15.0,9.0,1.0,15.0,22.0,10.3,15.0,8.5,0.0,2.0,0.0,12.0,0.0,210.0,7.0,1.0,970.0,2.0,23.0,3824.0,0.0,6.0,0.0,1.4,0.0,0.0,12.1,85.4,1247.0,0.0
2004.0,2017.0,5.0,504.0,0.0,0.0,8.0,0.0,0.0,346.0,0.0,0.0,1.0,0.0,17.0,7.0,1.0,13.0,22.0,8.8,18.0,0.0,0.0,2.0,0.0,13.0,0.0,41.0,0.0,0.0,964.0,0.0,4.0,5922.0,0.0,8.0,0.0,0.7,0.0,0.0,13.9,98.3,1112.0,0.0
2508.0,2015.0,8.0,200.0,0.0,2.0,137.0,0.0,0.0,220.0,0.0,0.0,2.0,16.0,10.0,6.0,0.0,11.0,19.0,7.2,42.0,0.0,0.0,3.0,0.0,12.0,2.0,3.0,5.0,0.0,749.0,7.0,10.0,3193.0,0.0,10.0,12.0,0.4,0.0,0.0,12.2,88.6,897.0,0.0
6012.0,2018.0,1.0,200.0,0.0,2.0,3.0,0.0,0.0,3575.0,0.0,0.0,0.0,6.0,17.0,6.0,0.0,12.0,20.0,8.1,9.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,2.0,0.0,932.0,0.0,6.0,10300.0,0.0,3.0,0.0,0.0,0.0,0.0,12.7,88.0,1071.0,0.0
4082.0,2020.0,3.0,428.0,0.0,2.0,0.0,0.0,0.0,3290.0,0.0,0.0,0.0,0.0,9.0,6.0,1.0,10.0,20.0,8.9,17.0,0.0,0.0,2.5,0.0,15.0,0.0,0.0,3.0,0.0,1130.0,0.0,11.0,4088.0,0.0,3.0,0.0,0.6,0.0,0.0,12.7,93.2,1054.0,0.0
2236.0,2015.0,6.0,200.0,0.0,4.0,5.0,0.0,0.0,42.0,0.0,0.0,0.0,1.0,12.0,6.0,0.0,13.0,18.0,6.2,10.0,0.0,0.0,0.0,0.0,1015.0,0.0,64.0,3.0,0.0,1040.0,2.0,5.0,3653.0,0.0,2.0,0.0,0.3,0.0,0.0,13.4,97.4,1226.0,0.0
2031.0,2013.0,20.0,200.0,0.0,0.0,198.0,0.0,0.0,6.0,0.0,0.0,0.0,79.0,16.0,7.0,0.0,16.0,20.0,10.1,5.0,0.0,0.0,3.0,0.0,24.0,0.0,226.0,3.0,0.0,1246.0,9.0,15.0,5857.0,0.0,5.0,6.0,0.0,0.0,0.0,14.0,112.8,1419.0,0.0
2383.0,2011.0,2.0,200.0,0.0,6.0,204.0,0.0,0.0,2869.0,0.0,0.0,4.0,27.0,11.0,6.0,0.0,12.0,20.0,8.4,66.0,0.0,0.0,11.0,0.0,19.0,2.0,10.0,4.0,1.0,841.0,15.0,20.0,4108.0,2.0,20.0,22.0,0.6,1.0,1.0,12.8,95.2,1184.0,0.0
1000.0,2014.0,1.0,200.0,0.0,2.0,5.0,0.0,0.0,104.0,0.0,0.0,0.0,3.0,17.0,6.0,1.0,11.0,21.0,8.1,10.0,0.0,0.0,1.0,0.0,13.0,0.0,49.0,3.0,0.0,927.0,1.0,11.0,7621.0,0.0,8.0,1.0,0.8,0.0,0.0,14.6,102.5,1006.0,0.0
3656.0,2019.0,27.0,389.0,0.0,67.0,1.0,0.0,0.0,27.0,2.0,1.0,0.0,2.0,12.0,6.0,0.0,10.0,17.0,8.2,8.0,0.0,0.0,2.0,0.0,10.0,1.0,1.0,5.0,0.0,913.0,0.0,10.0,4664.0,0.0,4.0,0.0,0.2,0.0,1.0,12.8,92.8,1048.0,1.0
1795.0,2017.0,5.0,900.0,0.0,0.0,15.0,0.0,0.0,118.0,0.0,0.0,2.0,2.0,41.0,7.0,0.0,8.0,17.0,6.8,14.0,0.0,0.2,13.0,0.0,1300.0,0.0,0.0,0.0,0.0,1116.0,1.0,21.0,7240.0,1.0,4.0,1.0,0.7,0.0,0.0,13.6,100.7,1253.0,0.0
3125.0,2009.0,8.0,200.0,0.0,4.0,134.0,0.0,0.0,3072.0,0.0,0.0,3.0,123.0,28.0,16.0,0.0,28.0,41.0,7.4,104.0,0.0,0.0,6.0,0.0,29.0,2.0,126.0,4.0,1.0,1245.0,22.0,22.0,6933.0,2.0,33.0,5.0,2.8,0.0,0.0,14.9,113.8,1514.0,0.0
1708.0,2007.0,5.0,375.0,0.0,7.0,106.0,0.0,0.0,3166.0,0.0,0.0,4.0,22.0,35.0,19.0,0.0,30.0,34.0,8.1,231.0,0.0,0.0,13.0,0.0,512.0,4.0,201.0,34.0,0.0,1207.0,73.0,132.0,7483.0,0.0,59.0,7.0,1.4,0.0,0.0,18.1,158.8,1568.0,0.0
1336.0,2019.0,6.0,305.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,3.0,11.0,7.0,1.0,10.0,20.0,7.3,27.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,2.0,0.0,852.0,2.0,9.0,3887.0,0.0,7.0,1.0,1.1,0.0,0.0,12.7,91.9,1076.0,0.0
3207.0,2011.0,7.0,200.0,0.0,2.0,53.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,19.0,8.0,0.0,18.0,24.0,10.3,4.0,0.0,0.0,3.0,0.0,14.0,0.0,247.0,3.0,0.0,1194.0,1.0,19.0,4919.0,0.0,5.0,0.0,0.0,0.0,0.0,14.4,114.3,1335.0,0.0
2378.0,2015.0,1.0,200.0,0.0,1.0,164.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,11.0,7.0,1.0,12.0,19.0,9.1,11.0,5.0,0.0,2.0,0.0,12.0,0.0,1.0,3.0,0.0,959.0,2.0,10.0,7565.0,0.0,3.0,0.0,0.4,0.0,0.0,12.2,85.9,1215.0,0.0
2438.0,2008.0,18.0,900.0,0.0,242.0,32.0,2.0,0.0,61.0,0.0,0.0,0.0,61.0,14.0,6.0,0.0,11.0,16.0,9.4,10.0,0.0,0.0,4.0,0.0,66.0,0.0,0.0,5.0,0.0,1040.0,10.0,2.0,5402.0,0.0,8.0,8.0,0.0,0.0,0.0,13.6,92.3,1207.0,1.0
2440.0,2013.0,6.0,200.0,0.0,1.0,166.0,0.0,0.0,62.0,0.0,0.0,0.0,1.0,12.0,6.0,1.0,8.0,18.0,9.7,9.0,0.0,0.0,3.0,0.0,10.0,0.0,1.0,6.0,0.0,1357.0,1.0,10.0,10690.0,0.0,8.0,1.0,0.3,0.0,0.0,12.9,99.3,1379.0,0.0
1354.0,2017.0,10.0,375.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,10.0,5.0,1.0,10.0,19.0,8.8,14.0,0.0,0.0,4.0,0.0,12.0,0.0,2.0,2.0,0.0,928.0,1.0,7.0,4053.0,0.0,3.0,0.0,0.2,0.0,0.0,12.9,92.8,988.0,0.0
6318.0,2008.0,6.0,200.0,0.0,1.0,6.0,1.0,0.0,508.0,0.0,0.0,1.0,7.0,11.0,9.0,1.0,14.0,20.0,8.3,40.0,0.0,0.0,9.0,1.0,16.0,1.0,6.0,1.0,0.0,910.0,6.0,14.0,10396.0,6.0,13.0,3.0,0.5,0.0,1.0,11.3,75.5,1135.0,0.0
1352.0,2011.0,5.0,200.0,0.0,2.0,0.0,0.0,0.0,3072.0,0.0,0.0,3.0,3.0,17.0,8.0,1.0,12.0,23.0,8.0,30.0,0.0,0.0,10.0,0.0,16.0,0.0,71.0,6.0,0.0,964.0,6.0,39.0,10860.0,0.0,9.0,1.0,0.8,0.0,0.0,13.7,109.2,1115.0,0.0
5027.0,2008.0,5.0,200.0,0.0,8.0,88.0,1.0,0.0,2858.0,0.0,0.0,14.0,4.0,17.0,9.0,1.0,14.0,22.0,11.0,36.0,0.0,0.0,2.0,0.0,477.0,0.0,161.0,2.0,0.0,833.0,3.0,10.0,3687.0,0.0,7.0,0.0,1.4,0.0,0.0,14.9,122.4,975.0,0.0
1228.0,2013.0,6.0,200.0,0.0,4.0,18.0,3.0,0.0,2881.0,0.0,0.0,0.0,1.0,12.0,7.0,1.0,11.0,16.0,9.6,11.0,0.0,0.0,1.0,0.0,245.0,0.0,0.0,2.0,0.0,1066.0,2.0,10.0,5135.0,0.0,4.0,2.0,0.1,0.0,0.0,13.6,98.2,1218.0,0.0
1149.0,2014.0,42.0,349.0,0.0,7.0,27.0,7.0,0.0,2675.0,0.0,0.0,0.0,17.0,17.0,6.0,0.0,10.0,18.0,8.6,6.0,0.0,0.0,58.0,0.0,10.0,0.0,6.0,5.0,0.0,869.0,3.0,10.0,3683.0,0.0,3.0,0.0,0.0,0.0,0.0,12.8,92.3,983.0,0.0
2579.0,2013.0,9.0,200.0,0.0,3.0,18.0,0.0,0.0,131.0,0.0,0.0,3.0,14.0,12.0,5.0,0.0,11.0,17.0,7.0,35.0,0.0,0.0,4.0,0.0,16.0,2.0,4.0,7.0,0.0,1261.0,6.0,22.0,4747.0,0.0,13.0,15.0,0.1,0.0,0.0,12.8,99.7,1376.0,0.0
2453.0,2014.0,17.0,200.0,0.0,2.0,118.0,0.0,0.0,110.0,2.0,0.0,7.0,19.0,16.0,9.0,1.0,16.0,22.0,9.1,40.0,0.0,0.0,3.0,0.0,38.0,1.0,200.0,1.0,2.0,1088.0,2.0,6.0,5029.0,0.0,7.0,0.0,0.8,0.0,0.0,13.9,112.1,1433.0,0.0
1467.0,2009.0,3.0,200.0,0.0,36.0,2.0,2.0,0.0,64.0,0.0,0.0,0.0,1.0,13.0,5.0,1.0,10.0,19.0,8.2,10.0,0.0,0.0,2.0,0.0,9.0,0.0,44.0,1.0,0.0,962.0,1.0,10.0,8160.0,0.0,8.0,1.0,0.4,0.0,0.0,12.8,90.1,1064.0,1.0
2486.0,2013.0,9.0,200.0,0.0,0.0,162.0,0.0,0.0,31.0,0.0,0.0,0.0,3.0,17.0,8.0,0.0,16.0,20.0,9.5,8.0,0.0,0.0,4.0,0.0,15.0,0.0,270.0,4.0,0.0,1169.0,0.0,2.0,5104.0,0.0,5.0,0.0,0.1,0.0,0.0,13.9,114.8,1392.0,0.0
2598.0,2015.0,46.0,396.0,0.0,1.0,2.0,0.0,0.0,2393.0,0.0,0.0,0.0,1.0,26.0,7.0,1.0,13.0,17.0,9.0,11.0,0.0,0.1,2.0,0.0,250.0,0.0,2.0,2.0,0.0,969.0,2.0,20.0,5030.0,0.0,3.0,0.0,0.2,0.0,1.0,13.3,93.6,1199.0,0.0
1714.0,2015.0,7.0,200.0,0.0,0.0,4.0,0.0,0.0,94.0,0.0,0.0,8.0,2.0,11.0,6.0,1.0,8.0,18.0,5.0,56.0,0.0,0.0,2.0,0.0,8.0,1.0,25.0,1.0,1.0,620.0,1.0,29.0,11030.0,0.0,9.0,0.0,0.5,1.0,0.0,11.6,93.6,717.0,0.0
2031.0,2012.0,4.0,200.0,0.0,0.0,169.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,9.0,6.0,0.0,12.0,19.0,10.2,12.0,0.0,0.0,4.0,0.0,15.0,0.0,3.0,4.0,0.0,1012.0,2.0,2.0,7930.0,0.0,4.0,2.0,0.1,0.0,0.0,13.1,93.5,1153.0,0.0
1888.0,2016.0,21.0,375.0,0.0,4.0,383.0,0.0,0.0,3833.0,0.0,0.0,0.0,1.0,16.0,8.0,0.0,11.0,20.0,8.9,5.0,0.0,0.0,3.0,0.0,21.0,0.0,3.0,2.0,0.0,1141.0,2.0,10.0,6830.0,0.0,7.0,0.0,0.2,0.0,0.0,13.6,108.8,1301.0,0.0
1175.0,2010.0,2.0,200.0,0.0,3.0,7.0,2.0,0.0,2895.0,0.0,0.0,4.0,7.0,11.0,8.0,0.0,13.0,21.0,9.0,53.0,0.0,0.0,2.0,0.0,65.0,1.0,19.0,5.0,0.0,1076.0,5.0,11.0,8760.0,0.0,11.0,7.0,0.7,0.0,0.0,12.6,90.1,1151.0,0.0
2087.0,2015.0,6.0,200.0,0.0,5.0,55.0,1.0,0.0,448.0,0.0,0.0,4.0,2.0,13.0,9.0,1.0,16.0,23.0,10.5,18.0,0.0,0.0,7.0,0.0,130.0,0.0,224.0,0.0,0.0,961.0,3.0,17.0,6234.0,2.0,8.0,3.0,1.1,0.0,0.0,14.5,119.5,1293.0,0.0
2038.0,2013.0,5.0,200.0,0.0,1.0,3.0,0.0,0.0,19.0,0.0,0.0,9.0,5.0,13.0,8.0,1.0,13.0,23.0,9.3,34.0,0.0,0.0,7.0,0.0,412.0,0.0,167.0,2.0,0.0,1029.0,6.0,9.0,4466.0,0.0,10.0,4.0,0.9,0.0,0.0,14.4,109.9,1243.0,0.0
1354.0,2008.0,33.0,554.0,1.0,1.0,0.0,0.0,0.0,34.0,0.0,0.0,6.0,13.0,41.0,7.0,1.0,6.0,14.0,8.4,1085.0,0.0,0.1,26.0,0.0,11.0,7.0,51.0,20.0,0.0,635.0,137.0,1073.0,6600.0,0.0,39.0,1.0,0.5,0.0,0.0,11.7,91.9,746.0,0.0
4219.0,2009.0,2.0,200.0,0.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,14.0,6.0,1.0,11.0,19.0,10.2,8.0,0.0,0.0,3.0,0.0,455.0,0.0,170.0,1.0,0.0,794.0,0.0,5.0,3832.0,0.0,7.0,0.0,0.6,0.0,0.0,15.2,128.2,1037.0,0.0
1201.0,2016.0,26.0,401.0,0.0,0.0,2.0,0.0,0.0,138.0,0.0,0.0,1.0,12.0,23.0,8.0,0.0,17.0,22.0,6.4,48.0,0.0,0.0,2.0,0.0,212.0,0.0,12.0,5.0,0.0,999.0,2.0,68.0,3726.0,0.0,6.0,2.0,1.2,0.0,0.0,13.5,100.9,1250.0,0.0
6664.0,2017.0,2.0,824.0,0.0,2.0,15.0,1.0,0.0,3215.0,1.0,0.0,1.0,3.0,7.0,5.0,1.0,10.0,18.0,8.6,10.0,0.0,0.0,1.0,0.0,14.0,0.0,4.0,2.0,0.0,922.0,2.0,7.0,4138.0,0.0,3.0,0.0,0.2,0.0,1.0,12.1,88.0,1073.0,0.0
6756.0,2015.0,12.0,200.0,0.0,2.0,385.0,0.0,0.0,3105.0,0.0,0.0,0.0,0.0,15.0,8.0,1.0,13.0,17.0,8.4,9.0,0.0,0.0,3.0,0.0,259.0,0.0,3.0,1.0,0.0,1117.0,2.0,13.0,6484.0,0.0,4.0,0.0,0.2,0.0,0.0,13.3,93.8,1291.0,0.0
6103.0,2017.0,6.0,200.0,0.0,1.0,119.0,0.0,0.0,3436.0,0.0,0.0,10.0,6.0,12.0,7.0,0.0,10.0,18.0,7.8,50.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,1.0,0.0,1042.0,7.0,17.0,4675.0,0.0,7.0,2.0,1.1,0.0,0.0,12.8,96.6,1310.0,0.0
1415.0,2011.0,14.0,200.0,0.0,2.0,116.0,0.0,0.0,3443.0,0.0,0.0,4.0,8.0,17.0,8.0,0.0,12.0,21.0,10.8,22.0,0.0,0.0,3.0,0.0,493.0,0.0,192.0,3.0,0.0,981.0,3.0,2.0,4176.0,0.0,35.0,3.0,1.4,0.0,0.0,14.7,118.5,1183.0,0.0
1308.0,2015.0,5.0,200.0,0.0,0.0,0.0,0.0,0.0,2484.0,0.0,0.0,0.0,5.0,14.0,7.0,1.0,12.0,20.0,7.7,22.0,0.0,0.0,4.0,0.0,14.0,0.0,148.0,1.0,0.0,1010.0,0.0,6.0,6775.0,0.0,14.0,0.0,0.5,0.0,0.0,13.6,108.2,1153.0,0.0
1315.0,2022.0,7.0,515.0,0.0,4.0,3.0,3.0,0.0,1141.0,0.0,0.0,2.0,22.0,15.0,5.0,0.0,8.0,16.0,9.3,27.0,1.0,0.0,6.0,0.0,862.0,2.0,42.0,0.0,0.0,1042.0,0.0,5.0,3165.0,0.0,10.0,11.0,0.1,0.0,0.0,12.1,80.3,1164.0,0.0
1357.0,2012.0,18.0,200.0,0.0,4.0,37.0,0.0,0.0,2337.0,0.0,0.0,4.0,45.0,11.0,5.0,0.0,10.0,18.0,9.4,65.0,2.0,0.0,4.0,0.0,10.0,2.0,3.0,5.0,0.0,1116.0,5.0,5.0,4817.0,0.0,12.0,5.0,0.8,0.0,0.0,12.6,92.8,1388.0,0.0
1702.0,2009.0,16.0,200.0,0.0,3.0,1.0,0.0,0.0,2756.0,0.0,0.0,1.0,6.0,11.0,7.0,0.0,13.0,19.0,7.4,14.0,0.0,0.0,5.0,0.0,11.0,0.0,1.0,0.0,1.0,840.0,0.0,15.0,9583.0,1.0,6.0,2.0,0.0,0.0,0.0,11.7,82.0,1101.0,0.0
1305.0,2022.0,2.0,334.0,0.0,2.0,3.0,0.0,0.0,3465.0,0.0,0.0,0.0,3.0,9.0,4.0,0.0,7.0,15.0,8.9,7.0,1.0,0.0,3.0,0.0,43.0,0.0,2.0,1.0,0.0,923.0,0.0,5.0,4499.0,0.0,4.0,2.0,0.0,0.0,0.0,12.8,93.0,1084.0,0.0
4381.0,2019.0,2.0,704.0,0.0,5.0,0.0,0.0,0.0,97.0,0.0,0.0,2.0,2.0,15.0,7.0,0.0,8.0,20.0,8.1,22.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,2.0,0.0,866.0,1.0,5.0,4202.0,0.0,6.0,0.0,1.9,0.0,0.0,13.9,101.0,1080.0,0.0
2058.0,2017.0,31.0,200.0,0.0,3.0,145.0,0.0,0.0,2278.0,0.0,0.0,0.0,2.0,13.0,5.0,1.0,9.0,18.0,7.8,7.0,0.0,0.0,2.0,0.0,9.0,0.0,36.0,3.0,0.0,877.0,0.0,6.0,5450.0,0.0,6.0,0.0,0.1,0.0,0.0,14.7,113.1,1010.0,0.0
3267.0,2018.0,14.0,375.0,0.0,2.0,429.0,0.0,0.0,3480.0,0.0,0.0,2.0,1.0,9.0,7.0,1.0,13.0,22.0,8.5,20.0,0.0,0.0,2.5,0.0,19.0,0.0,3.0,4.0,1.0,1150.0,0.0,6.0,8163.0,3.0,4.0,2.0,0.8,0.0,0.0,14.2,103.1,1212.0,0.0
2056.0,2014.0,5.0,200.0,0.0,4.0,61.0,0.0,0.0,2574.0,0.0,0.0,2.0,28.0,19.0,11.0,1.0,19.0,25.0,6.6,70.0,0.0,0.0,3.0,0.0,144.0,1.0,186.0,4.0,0.0,1080.0,23.0,11.0,5002.0,0.0,13.0,4.0,0.8,0.0,0.0,13.9,106.3,1402.0,0.0
5998.0,2016.0,4.0,200.0,0.0,33.0,21.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,11.0,19.0,9.3,5.0,0.0,0.0,3.0,0.0,40.0,0.0,15.0,1.0,0.0,1095.0,2.0,6.0,6246.0,0.0,5.0,0.0,0.0,0.0,0.0,15.3,136.9,1271.0,1.0
1662.0,2010.0,9.0,200.0,0.0,5.0,94.0,6.0,0.0,2882.0,0.0,0.0,0.0,2.0,14.0,6.0,0.0,11.0,19.0,9.3,17.0,0.0,0.0,2.0,0.0,432.0,0.0,181.0,3.0,0.0,832.0,1.0,9.0,3715.0,0.0,8.0,0.0,0.5,0.0,0.0,15.1,132.5,1018.0,0.0
1231.0,2015.0,82.0,431.0,0.0,7.0,124.0,6.0,0.0,3015.0,0.0,0.0,1.0,2.0,16.0,5.0,1.0,11.0,19.0,8.5,13.0,0.0,0.0,2.0,0.0,8.0,0.0,43.0,0.0,0.0,948.0,0.0,14.0,6424.0,0.0,11.0,0.0,0.9,0.0,0.0,13.9,102.7,1098.0,0.0
8483.0,2018.0,2.0,7550.0,0.0,2.0,1.0,0.0,0.0,3543.0,0.0,0.0,0.0,1.0,10.0,5.0,0.0,8.0,17.0,7.6,14.0,0.0,0.0,1.0,0.0,13.0,0.0,109.0,0.0,0.0,868.0,9.0,17.0,5755.0,0.0,5.0,1.0,0.3,0.0,0.0,11.2,82.4,968.0,0.0
1410.0,2020.0,10.0,610.0,0.0,0.0,3.0,0.0,0.0,1116.0,0.0,0.0,2.0,1.0,11.0,7.0,1.0,11.0,17.0,8.2,18.0,0.0,0.0,5.0,0.0,249.0,0.0,0.0,2.0,0.0,1089.0,2.0,119.0,6263.0,0.0,11.0,0.0,0.4,4.0,0.0,13.3,93.8,1265.0,0.0
1781.0,2013.0,9.0,200.0,0.0,86.0,124.0,1.0,0.0,53.0,0.0,0.0,0.0,0.0,11.0,7.0,1.0,11.0,17.0,8.3,11.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,1.0,0.0,1180.0,0.0,17.0,6247.0,0.0,3.0,2.0,0.4,0.0,0.0,13.0,89.5,1374.0,1.0
2821.0,2020.0,12.0,349.0,0.0,1.0,0.0,0.0,0.0,3144.0,0.0,0.0,3.0,5.0,13.0,7.0,1.0,16.0,20.0,10.3,23.0,0.0,0.0,10.0,0.0,15.0,1.0,202.0,2.0,1.0,966.0,3.0,20.0,4526.0,1.0,9.0,4.0,0.4,0.0,0.0,14.0,113.5,1222.0,0.0
2334.0,2017.0,8.0,200.0,0.0,3.0,132.0,0.0,0.0,2414.0,0.0,0.0,2.0,3.0,11.0,6.0,0.0,10.0,19.0,8.2,25.0,0.0,0.0,2.0,0.0,21.0,0.0,3.0,4.0,0.0,910.0,0.0,8.0,4391.0,0.0,4.0,2.0,0.9,0.0,0.0,14.1,102.8,976.0,0.0
6369.0,2013.0,5.0,200.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0,0.0,2.0,3.0,10.0,7.0,0.0,12.0,20.0,9.0,27.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,4.0,0.0,1113.0,3.0,2.0,11950.0,0.0,5.0,2.0,0.6,0.0,0.0,13.5,93.1,1184.0,0.0
2227.0,2016.0,7.0,200.0,0.0,2.0,16.0,0.0,0.0,343.0,0.0,0.0,1.0,2.0,14.0,5.0,0.0,9.0,16.0,8.9,9.0,0.0,0.0,0.0,0.0,15.0,0.0,4.0,2.0,0.0,978.0,2.0,13.0,4004.0,0.0,4.0,0.0,0.1,0.0,0.0,13.3,101.6,1138.0,0.0
2052.0,2013.0,22.0,200.0,0.0,2.0,14.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,15.0,4.0,1.0,12.0,20.0,8.8,2.0,0.0,0.0,2.0,0.0,7.0,0.0,33.0,0.0,0.0,815.0,0.0,21.0,8009.0,0.0,11.0,0.0,0.0,0.0,0.0,14.8,106.9,923.0,0.0
1396.0,2018.0,5.0,200.0,0.0,2.0,2.0,0.0,0.0,3899.0,0.0,0.0,0.0,3.0,11.0,7.0,0.0,10.0,19.0,7.9,22.0,0.0,0.0,0.0,0.0,16.0,0.0,5.0,2.0,0.0,891.0,1.0,33.0,3834.0,0.0,3.0,0.0,0.3,0.0,0.0,13.0,99.8,993.0,0.0
8020.0,2017.0,19.0,200.0,0.0,0.0,16.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,15.0,21.0,8.3,16.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,924.0,0.0,8.0,4367.0,0.0,3.0,0.0,0.3,0.0,0.0,12.4,88.4,1118.0,0.0
